recommendation_id,guideline_order,record_id,year,guideline_title,source_line,page,heading,extraction_reason,extraction_confidence,topic_id,topic_label,clinical_domain,spec_relevance,all_topic_matches,action_type,strength_or_grade_raw,recommendation_text,single_md,source_pdf,guideline_code,recommendation_text_clean,curation_status,curation_reason,source_verification_priority,curated_action_type,curated_action_polarity,final_domain_id,final_domain_label,final_theme_id,final_theme_label,final_spec_relevance,topic_assignment_basis,duplicate_of,source_verification_decision,source_match_status,source_text_token_coverage,source_grade_status,source_remaining_issue,source_context_snippet,post_curation_status,post_curation_reason,post_source_verification_priority,post_source_status,adjudication_required,adjudication_bucket,suggested_action_type,suggested_action_reason,suggested_theme_label,suggested_theme_reason,grade_reporting_status,provisional_adjudication_status,provisional_adjudication_reason,provisional_action_type,provisional_theme_label,frozen_curation_status,high_priority_freeze_status,high_priority_freeze_note,manual_decision_applied,final_action_type_hp,final_theme_id_hp,final_theme_label_hp,final_domain_id_hp,final_domain_label_hp,final_spec_relevance_hp,final_recommendation_text_hp,final_source_line_hp,final_page_hp,final_grade_raw_hp,final_grade_reporting_status_hp,medium_source_verification_decision,medium_source_match_status,medium_source_text_token_coverage,medium_source_remaining_issue,queued_source_verification_status,queued_source_verification_note,verified_priority_final_action_type,verified_priority_final_theme_id,verified_priority_final_theme_label,verified_priority_final_domain_id,verified_priority_final_domain_label,verified_priority_final_spec_relevance,verified_priority_final_recommendation_text,verified_priority_grade_reporting_status,recommendation_text_strict,strict_status,strict_reason,strict_flags,strict_action_type,strict_theme_id,strict_theme_label,strict_domain_id,strict_domain_label,strict_theme_reason,source_token_coverage,source_context_strict,dedupe_key,dedupe_status,duplicate_of_strict
REC-0001,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1141,19,v37s1a4,explicit_normative,high,clozapine_trs,Clozapine for treatment-resistant schizophrenia,Treatment resistance / clozapine,core,clozapine_trs; antipsychotic_adverse_effects; lai_depot_adherence; polypharmacy_combination; dose_titration_trial_duration,against_or_do_not,[A3],"En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento con clozapina está indicado (Masi 2011) [A3].",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento con clozapina está indicado (Masi 2011) [A3].",included_curated,included by curation rules,low,against_or_do_not,against,D03,Antipsychotic strategy across illness phases,T14,LAI/depot antipsychotics and adherence,core,text override: LAI/depot/adherence,,,,,,,,included_curated,included by curation rules,low,not_source_verified_in_this_pass,no,,against_or_do_not,not_applicable,LAI/depot antipsychotics and adherence,not_applicable,explicit_grade_present,,,against_or_do_not,LAI/depot antipsychotics and adherence,included_curated,,,no,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,core,"En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento con clozapina está indicado (Masi 2011) [A3].",1141,19,[A3],explicit_grade_present,,,,,not_in_high_or_medium_queue,,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,core,"En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento con clozapina está indicado (Masi 2011) [A3].",explicit_grade_present,"En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento con clozapina está indicado (Masi 2011) [A3].",included_strict,direct_recommendation_source_backed,,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,text override: LAI/depot/adherence,1.00,"Existen algunas pruebas que demuestran que el aripiprazol, la amisulpririda y la ziprasidona, seguidas por la quetiapina, risperidona y la paliperidona, generan menos efectos adversos que la olanzapina y la clozapina (Allison 2001) [A3], (Chabroux 2009) [A3], (Leucht 2009) [A1], (Marder 2004) [A3], (Newcomer 2007) [A3], (Rummel 2010) [A3]. En general, se recomienda evitar la polifarmacia (que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas) y reducir lo más posible el número de tomas y dosis al día, ya que esto facilita el apego y la aceptación del tratamiento por parte de los pacientes. Si el paciente no responde al medicamento, lo hace parcialmente o no hay una adecuada adherencia al fármaco; el uso de antipsicóticos de depósito puede ser considerado (Stip 2011) [A3]. Para casos severos, en donde el uso de antipsicóticos de depósito falla, el tratamiento c",en general se recomienda evitar la polifarmacia que incrementa el riesgo de efectos adversos y las interacciones farmacocinéticas y reducir lo más posible el número de tomas y dosis al día ya que esto facilita el apego y,kept_unique,
REC-0002,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1157,19,v37s1a4,explicit_normative,high,first_episode_early_intervention,First episode psychosis / early intervention,Early psychosis / prevention,supportive,first_episode_early_intervention; substance_use_dual_diagnosis,recommend,,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad.",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad.",included_curated,no_explicit_grade_in_extracted_text,low,recommend,for_or_consider,D02,Early psychosis and acute care,T06,First episode psychosis and early intervention,core,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,recommend,not_applicable,First episode psychosis and early intervention,not_applicable,grade_not_extracted,,,recommend,First episode psychosis and early intervention,included_curated,,,no,recommend,T06,First episode psychosis and early intervention,D02,Early psychosis and acute care,core,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad.",1157,19,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,recommend,T06,First episode psychosis and early intervention,D02,Early psychosis and acute care,core,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad.",grade_not_extracted,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad.",included_strict,direct_recommendation_source_backed,,recommend,T06,First episode psychosis and early intervention,D02,Early psychosis and acute care,mapped from extractor topic,1.00,"• De ser posible, el tratamiento debe iniciarse de manera ambulatoria y debe explicarse en el contexto cultural más apropiado. Esta medida usualmente disminuye la ansiedad y las preocupaciones de la familia y del paciente. La admisión hospitalaria se requiere claramente si existe: riesgo para el paciente y/o conducta agresiva, pobre red de apoyo o un cuadro severo que impida el manejo por parte de los familiares. • La atención intrahospitalaria debe brindarse en el ambiente menos restrictivo posible, es deseable la atención en espacios reservados para jóvenes diagnosticados recientemente. • En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de us",en el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias se recomienda también la realización de exámenes básicos de laboratorio perfil lipídico resonancia magnética de en,kept_unique,
REC-0003,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1161,19,v37s1a4,explicit_normative,high,family_psychoeducation,Family intervention / psychoeducation,Psychosocial interventions,supportive,family_psychoeducation,recommend,,"• Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"• Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma",included_curated,no_explicit_grade_in_extracted_text,low,recommend,for_or_consider,D06,Psychosocial and recovery interventions,T24,Family intervention and psychoeducation,core,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,recommend,not_applicable,Family intervention and psychoeducation,not_applicable,grade_not_extracted,,,recommend,Family intervention and psychoeducation,included_curated,,,no,recommend,T24,Family intervention and psychoeducation,D06,Psychosocial and recovery interventions,core,"• Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma",1161,19,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,recommend,T24,Family intervention and psychoeducation,D06,Psychosocial and recovery interventions,core,"• Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma",grade_not_extracted,"• Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma",included_strict,direct_recommendation_source_backed,,recommend,T24,Family intervention and psychoeducation,D06,Psychosocial and recovery interventions,mapped from extractor topic,1.00,"• En el primer episodio de psicosis la historia clínica y exploración neurológica completa son obligatorias. Se recomienda también la realización de exámenes básicos de laboratorio, perfil lipídico, resonancia magnética de encéfalo, electroencefalograma y perfil toxicológico que incluya las drogas de uso más común en la comunidad. • Las intervenciones psicosociales, especialmente la terapia cognitivo conductual, tienen un lugar fundamental en el tratamiento inicial, proveyendo una mayor alianza terapéutica, prevención y resolución de consecuencias secundarias a la enfermedad, y promoviendo la recuperación. Esta terapia es muy útil para el manejo de la comorbilidad con abuso de sustancias, trastornos ansiosos y afectivos, y en general mejora el apego al tratamiento. • Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y ed",los familiares y cuando sea posible y apropiado otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema el tipo de tratamiento y los resultados es,kept_unique,
REC-0004,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1163,19,v37s1a4,explicit_normative,high,lai_depot_adherence,Long-acting injectable / depot / adherence,Pharmacological treatment,core,lai_depot_adherence; antipsychotic_initiation_acute,against_or_do_not,,"• Inicialmente se recomienda un periodo de 24 horas de observación (evitar el uso de antipsicóticos, utilizar (Lieberman 2006). Los problemas de adherencia (parciales o completos) a los esquemas de antipsicóticos son el factor predictivo modificable más poderoso para una recaída psicótica, por lo tanto, de las rehospitalizaciones (Masand PS 2009).",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"• Inicialmente se recomienda un periodo de 24 horas de observación (evitar el uso de antipsicóticos, utilizar (Lieberman 2006). Los problemas de adherencia (parciales o completos) a los esquemas de antipsicóticos son el factor predictivo modificable más poderoso para una recaída psicótica, por lo tanto, de las rehospitalizaciones (Masand PS 2009).",included_curated,no_explicit_grade_in_extracted_text,low,against_or_do_not,against,D03,Antipsychotic strategy across illness phases,T14,LAI/depot antipsychotics and adherence,core,text override: LAI/depot/adherence,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,against_or_do_not,not_applicable,LAI/depot antipsychotics and adherence,not_applicable,grade_not_extracted,,,against_or_do_not,LAI/depot antipsychotics and adherence,included_curated,,,no,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,core,"• Inicialmente se recomienda un periodo de 24 horas de observación (evitar el uso de antipsicóticos, utilizar (Lieberman 2006). Los problemas de adherencia (parciales o completos) a los esquemas de antipsicóticos son el factor predictivo modificable más poderoso para una recaída psicótica, por lo tanto, de las rehospitalizaciones (Masand PS 2009).",1163,19,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,core,"• Inicialmente se recomienda un periodo de 24 horas de observación (evitar el uso de antipsicóticos, utilizar (Lieberman 2006). Los problemas de adherencia (parciales o completos) a los esquemas de antipsicóticos son el factor predictivo modificable más poderoso para una recaída psicótica, por lo tanto, de las rehospitalizaciones (Masand PS 2009).",grade_not_extracted,"• Inicialmente se recomienda un periodo de 24 horas de observación (evitar el uso de antipsicóticos, utilizar (Lieberman 2006). Los problemas de adherencia (parciales o completos) a los esquemas de antipsicóticos son el factor predictivo modificable más poderoso para una recaída psicótica, por lo tanto, de las rehospitalizaciones (Masand PS 2009).",included_strict,direct_recommendation_source_backed,,against_or_do_not,T14,LAI/depot antipsychotics and adherence,D03,Antipsychotic strategy across illness phases,text override: LAI/depot/adherence,1.00,"• Las intervenciones psicosociales, especialmente la terapia cognitivo conductual, tienen un lugar fundamental en el tratamiento inicial, proveyendo una mayor alianza terapéutica, prevención y resolución de consecuencias secundarias a la enfermedad, y promoviendo la recuperación. Esta terapia es muy útil para el manejo de la comorbilidad con abuso de sustancias, trastornos ansiosos y afectivos, y en general mejora el apego al tratamiento. • Los familiares y, cuando sea posible y apropiado, otros miembros del entorno social del paciente deben ser informados y educados continuamente acerca de la naturaleza del problema, el tipo de tratamiento y los resultados esperados. Las familias necesitan una atención individualizada, pero también se recomienda brindar la oportunidad de conocer a otras familias en la misma • Inicialmente se recomienda un periodo de 24 horas de observación (evitar el us",inicialmente se recomienda un periodo de 24 horas de observación evitar el uso de antipsicóticos utilizar lieberman 2006 los problemas de adherencia parciales o completos a los esquemas de antipsicóticos son el factor pr,kept_unique,
REC-0006,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1467,26,v37s1a4,explicit_normative,high,dose_titration_trial_duration,"Dose, titration and trial duration",Pharmacological treatment,core,dose_titration_trial_duration; antipsychotic_initiation_acute,recommend,,"Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos.",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos.",included_curated,no_explicit_grade_in_extracted_text,low,recommend,for_or_consider,D03,Antipsychotic strategy across illness phases,T10,"Dose, titration and adequate trial duration",core,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,recommend,not_applicable,"Dose, titration and adequate trial duration",not_applicable,grade_not_extracted,,,recommend,"Dose, titration and adequate trial duration",included_curated,,,no,recommend,T10,"Dose, titration and adequate trial duration",D03,Antipsychotic strategy across illness phases,core,"Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos.",1467,26,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,recommend,T10,"Dose, titration and adequate trial duration",D03,Antipsychotic strategy across illness phases,core,"Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos.",grade_not_extracted,"Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos.",included_strict,direct_recommendation_source_backed,,recommend,T10,"Dose, titration and adequate trial duration",D03,Antipsychotic strategy across illness phases,mapped from extractor topic,1.00,"Para una correcta dosificación, seguiremos las Recomendaciones Terapéuticas en los Trastornos Mentales (RTM-II) y en Diagnóstico Dual. Las pautas de dosificación de los episodios psicóticos agudos y del trastorno por uso de sustancias se describen en el cuadro 8. Intervenciones farmacológicas específicas Estas dosis sugeridas son solamente orientadoras, y en algunos casos pueden aumentarse según las necesidades del paciente. Lo anterior no excluye el uso de antipsicóticos típicos, lo cual dependerá de cada caso en particular. Se recomienda el tratamiento farmacológico hasta que desaparezcan los síntomas psicóticos. de los trastornos por uso de sustancias Dependencia a la nicotina",estas dosis sugeridas son solamente orientadoras y en algunos casos pueden aumentarse según las necesidades del paciente lo anterior no excluye el uso de antipsicóticos típicos lo cual dependerá de cada caso en particula,kept_unique,
REC-0007,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,1475,26,v37s1a4,explicit_normative,high,clozapine_trs,Clozapine for treatment-resistant schizophrenia,Treatment resistance / clozapine,core,clozapine_trs; antipsychotic_adverse_effects; dose_titration_trial_duration; antipsychotic_initiation_acute,recommend,,"Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9).",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9).",included_curated,no_explicit_grade_in_extracted_text,low,recommend,for_or_consider,D04,Treatment resistance and biological interventions,T16,Clozapine for treatment-resistant schizophrenia,core,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,recommend,not_applicable,Clozapine for treatment-resistant schizophrenia,not_applicable,grade_not_extracted,,,recommend,Clozapine for treatment-resistant schizophrenia,included_curated,,,no,recommend,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,core,"Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9).",1475,26,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,recommend,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,core,"Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9).",grade_not_extracted,"Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9).",included_strict,direct_recommendation_source_backed,,recommend,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,mapped from extractor topic,1.00,"Dependencia a la nicotina La tasa de tabaquismo en la esquizofrenia es mayor en pacientes crónicos hospitalizados y se asocia a un mayor grado de psicopatología. Por consenso mundial, se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos, debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo. En los pacientes con escasa mejoría se puede intentar la administración de dosis de clozapina de 300-450 mg/día. Sin embargo, estos fármacos no están exentos de efectos adversos (cuadro 9). Cuadro 8. Antipsicóticos de primera elección en episodios psicóticos agudos y trastornos por uso de sustancias El riesgo de agranulocitosis con el tratamiento por clozapina requiere la monitorización regular. La clozapina también se ha asociado en algunos casos con miocardiopatía y miocarditis fatal, por lo que es conveniente monitorizar a los ",por consenso mundial se recomienda un mínimo de tres a seis meses de empleo de los antipsicóticos debiendo particularizar el caso en la situación de necesidad de ameritar ampliar el tiempo de manejo en los pacientes con ,kept_unique,
