recommendation_id,guideline_order,record_id,year,guideline_title,source_line,page,heading,extraction_reason,extraction_confidence,topic_id,topic_label,clinical_domain,spec_relevance,all_topic_matches,action_type,strength_or_grade_raw,recommendation_text,single_md,source_pdf,guideline_code,recommendation_text_clean,curation_status,curation_reason,source_verification_priority,curated_action_type,curated_action_polarity,final_domain_id,final_domain_label,final_theme_id,final_theme_label,final_spec_relevance,topic_assignment_basis,duplicate_of,source_verification_decision,source_match_status,source_text_token_coverage,source_grade_status,source_remaining_issue,source_context_snippet,post_curation_status,post_curation_reason,post_source_verification_priority,post_source_status,adjudication_required,adjudication_bucket,suggested_action_type,suggested_action_reason,suggested_theme_label,suggested_theme_reason,grade_reporting_status,provisional_adjudication_status,provisional_adjudication_reason,provisional_action_type,provisional_theme_label,frozen_curation_status,high_priority_freeze_status,high_priority_freeze_note,manual_decision_applied,final_action_type_hp,final_theme_id_hp,final_theme_label_hp,final_domain_id_hp,final_domain_label_hp,final_spec_relevance_hp,final_recommendation_text_hp,final_source_line_hp,final_page_hp,final_grade_raw_hp,final_grade_reporting_status_hp,medium_source_verification_decision,medium_source_match_status,medium_source_text_token_coverage,medium_source_remaining_issue,queued_source_verification_status,queued_source_verification_note,verified_priority_final_action_type,verified_priority_final_theme_id,verified_priority_final_theme_label,verified_priority_final_domain_id,verified_priority_final_domain_label,verified_priority_final_spec_relevance,verified_priority_final_recommendation_text,verified_priority_grade_reporting_status,recommendation_text_strict,strict_status,strict_reason,strict_flags,strict_action_type,strict_theme_id,strict_theme_label,strict_domain_id,strict_domain_label,strict_theme_reason,source_token_coverage,source_context_strict
REC-0018,1,d279bd52608f,2014,National Consensus and Clinical Practice Guideline of the Mexican Psychiatric Association and the Latin American Psychiatric Association for the treatment of people with schizophrenia,3166,61,v37s1a5,explicit_normative,moderate,clozapine_trs,Clozapine for treatment-resistant schizophrenia,Treatment resistance / clozapine,core,clozapine_trs; antipsychotic_adverse_effects; antipsychotic_initiation_acute,against_or_do_not,,"completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicótico al paciente con esquizofrenia y movimientos anormales por el alto riesgo de recaída y la falta de evidencia de mejoría al suspender el antipsicótico (Gilbert 1995). A la fecha, no se tiene un manejo efectivo contundente para la disquinesia tardía en sus diferentes modalidades. La utilización de clozapina en este tipo de pacientes ha dado resultados controvertidos; aun así es el tratamiento más utilizado y con el que se ha visto una mayor tasa de respuesta (Spivak 1997). Por otro lado, se habla en la literatura de la tetrabenacina, que es un potente depletor de la terminal dopaminérgica, como medicamento coadyuvante en el tratamiento de la disquinesia tardía en esquizofrenia (Kimiagar 2012), No obstante, hasta fechas recientes no se ha incorporado al mercado en el país, por lo que no existe experiencia en América Latina sobre este fármaco. Los anticolinérgicos se utilizan frecuentemente en la distonía tardía; sin embargo, los pocos estudios controlados que se tienen comparados con placebo no demuestran efectividad, e incluso podrían agravar el componente disquinético (De Hert 2007). Por otro lado, existen muchos estudios sobre el uso de agentes inhibidores de la acetilcolinesterasa con resultados no concluyentes, hipótesis que se basa en la observación de que los medicamentos anticolinérgicos empeoran la disquinesi",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/01_d279bd52608f_2014_national-consensus-and-clinical-practice-guideline-of-the-mexican-psychiatric-association-and-the-latin-american-psychiatric-association-for-the-treat.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/d279bd52608f_a5d93dc069b7_2014_consenso-nacional-guia-practica-clinica-apm-apal.pdf,G01_2014_d279bd,"completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicótico al paciente con esquizofrenia y movimientos anormales por el alto riesgo de recaída y la falta de evidencia de mejoría al suspender el antipsicótico (Gilbert 1995). A la fecha, no se tiene un manejo efectivo contundente para la disquinesia tardía en sus diferentes modalidades. La utilización de clozapina en este tipo de pacientes ha dado resultados controvertidos; aun así es el tratamiento más utilizado y con el que se ha visto una mayor tasa de respuesta (Spivak 1997). Por otro lado, se habla en la literatura de la tetrabenacina, que es un potente depletor de la terminal dopaminérgica, como medicamento coadyuvante en el tratamiento de la disquinesia tardía en esquizofrenia (Kimiagar 2012), No obstante, hasta fechas recientes no se ha incorporado al mercado en el país, por lo que no existe experiencia en América Latina sobre este fármaco. Los anticolinérgicos se utilizan frecuentemente en la distonía tardía; sin embargo, los pocos estudios controlados que se tienen comparados con placebo no demuestran efectividad, e incluso podrían agravar el componente disquinético (De Hert 2007). Por otro lado, existen muchos estudios sobre el uso de agentes inhibidores de la acetilcolinesterasa con resultados no concluyentes, hipótesis que se basa en la observación de que los medicamentos anticolinérgicos empeoran la disquinesi",included_curated,no_explicit_grade_in_extracted_text,low,against_or_do_not,against,D04,Treatment resistance and biological interventions,T16,Clozapine for treatment-resistant schizophrenia,core,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,against_or_do_not,not_applicable,Clozapine for treatment-resistant schizophrenia,not_applicable,grade_not_extracted,,,against_or_do_not,Clozapine for treatment-resistant schizophrenia,included_curated,,,no,against_or_do_not,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,core,"completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicótico al paciente con esquizofrenia y movimientos anormales por el alto riesgo de recaída y la falta de evidencia de mejoría al suspender el antipsicótico (Gilbert 1995). A la fecha, no se tiene un manejo efectivo contundente para la disquinesia tardía en sus diferentes modalidades. La utilización de clozapina en este tipo de pacientes ha dado resultados controvertidos; aun así es el tratamiento más utilizado y con el que se ha visto una mayor tasa de respuesta (Spivak 1997). Por otro lado, se habla en la literatura de la tetrabenacina, que es un potente depletor de la terminal dopaminérgica, como medicamento coadyuvante en el tratamiento de la disquinesia tardía en esquizofrenia (Kimiagar 2012), No obstante, hasta fechas recientes no se ha incorporado al mercado en el país, por lo que no existe experiencia en América Latina sobre este fármaco. Los anticolinérgicos se utilizan frecuentemente en la distonía tardía; sin embargo, los pocos estudios controlados que se tienen comparados con placebo no demuestran efectividad, e incluso podrían agravar el componente disquinético (De Hert 2007). Por otro lado, existen muchos estudios sobre el uso de agentes inhibidores de la acetilcolinesterasa con resultados no concluyentes, hipótesis que se basa en la observación de que los medicamentos anticolinérgicos empeoran la disquinesi",3166,61,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,against_or_do_not,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,core,"completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicótico al paciente con esquizofrenia y movimientos anormales por el alto riesgo de recaída y la falta de evidencia de mejoría al suspender el antipsicótico (Gilbert 1995). A la fecha, no se tiene un manejo efectivo contundente para la disquinesia tardía en sus diferentes modalidades. La utilización de clozapina en este tipo de pacientes ha dado resultados controvertidos; aun así es el tratamiento más utilizado y con el que se ha visto una mayor tasa de respuesta (Spivak 1997). Por otro lado, se habla en la literatura de la tetrabenacina, que es un potente depletor de la terminal dopaminérgica, como medicamento coadyuvante en el tratamiento de la disquinesia tardía en esquizofrenia (Kimiagar 2012), No obstante, hasta fechas recientes no se ha incorporado al mercado en el país, por lo que no existe experiencia en América Latina sobre este fármaco. Los anticolinérgicos se utilizan frecuentemente en la distonía tardía; sin embargo, los pocos estudios controlados que se tienen comparados con placebo no demuestran efectividad, e incluso podrían agravar el componente disquinético (De Hert 2007). Por otro lado, existen muchos estudios sobre el uso de agentes inhibidores de la acetilcolinesterasa con resultados no concluyentes, hipótesis que se basa en la observación de que los medicamentos anticolinérgicos empeoran la disquinesi",grade_not_extracted,"completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicótico al paciente con esquizofrenia y movimientos anormales por el alto riesgo de recaída y la falta de evidencia de mejoría al suspender el antipsicótico (Gilbert 1995). A la fecha, no se tiene un manejo efectivo contundente para la disquinesia tardía en sus diferentes modalidades. La utilización de clozapina en este tipo de pacientes ha dado resultados controvertidos; aun así es el tratamiento más utilizado y con el que se ha visto una mayor tasa de respuesta (Spivak 1997). Por otro lado, se habla en la literatura de la tetrabenacina, que es un potente depletor de la terminal dopaminérgica, como medicamento coadyuvante en el tratamiento de la disquinesia tardía en esquizofrenia (Kimiagar 2012), No obstante, hasta fechas recientes no se ha incorporado al mercado en el país, por lo que no existe experiencia en América Latina sobre este fármaco. Los anticolinérgicos se utilizan frecuentemente en la distonía tardía; sin embargo, los pocos estudios controlados que se tienen comparados con placebo no demuestran efectividad, e incluso podrían agravar el componente disquinético (De Hert 2007). Por otro lado, existen muchos estudios sobre el uso de agentes inhibidores de la acetilcolinesterasa con resultados no concluyentes, hipótesis que se basa en la observación de que los medicamentos anticolinérgicos empeoran la disquinesi",needs_manual_read,too_long_probable_rationale,too_long_probable_rationale,against_or_do_not,T16,Clozapine for treatment-resistant schizophrenia,D04,Treatment resistance and biological interventions,mapped from extractor topic,0.99,"II. Tratamiento gua involuntarios, no coordinados y sin una finalidad aparente, pudiendo variar desde un exceso discreto de movimientos hasta una hiperquinesia que interfiere en el habla, masticación y deglución. Usualmente, la disquinesia bucolingual incluye también movimientos de los labios que recuerdan reflejos de chupeteo u otras formas, siendo también estereotipados y predecibles. Una forma especial es el movimiento rítmico del orbicular de los labios, de excepcional aparición, el síndrome del conejo. La disquinesia bucolingual incluye movimientos de apertura y cierre de mandíbula, movimientos de protrusión y laterales, de masticación y otros, pudiendo ser tan severos que llegan a lesionar las piezas dentales (Kane 1995). completa espontánea al suspender el medicamento es rara, menos del 3% (Glazer 1984; Glazer 1990), por lo que no se recomienda el dejar sin tratamiento antipsicóti"
REC-0125,4,9b6bb7420bc0,2016,Royal Australian and New Zealand College of Psychiatrists clinical practice guidelines for the management of schizophrenia and related disorders,228,6,Off-label prescribing,broad_normative,low,substance_use_dual_diagnosis,Substance use comorbidity,Symptoms and comorbidity,peripheral,substance_use_dual_diagnosis; depression_anxiety_ptsd; assessment_diagnosis_care_plan,consider_or_suggest,,"Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use).",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/04_9b6bb7420bc0_2016_royal-australian-and-new-zealand-college-of-psychiatrists-clinical-practice-guidelines-for-the-management-of-schizophrenia-and-related-disorders.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/9b6bb7420bc0_2016_ranzcp-2016-schizophrenia-cpg.pdf,G04_2016_9b6bb7,"Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use).",included_curated,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,low,consider_or_suggest,for_or_consider,D08,Comorbidity and special populations,T30,Substance use comorbidity,core,text override: substance use,,,,,,,"This document is more than five years old and is provided for reference use only. Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use). Aetiology and pathogenesis. Schizophrenia is a complex, multifactorial disorder. Its aetiology has a major genetic component involving multiple genes of small effect, individual assortments of rare mutations (copy number variations) and molecular pathways that are likely to be heterogeneous, both within and across populations (Sullivan et al., 2012). Environmental factors, ranging from neurodevelopmental insults (e.g. maternal pregnancy",included_curated,low_extraction_confidence; no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,consider_or_suggest,not_applicable,Substance use comorbidity,not_applicable,grade_not_extracted,,,consider_or_suggest,Substance use comorbidity,included_curated,,,no,consider_or_suggest,T30,Substance use comorbidity,D08,Comorbidity and special populations,core,"Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use).",228,6,,grade_not_extracted,source_verified_close_ungraded,verified_exact_or_ocr_normalized,1.000,grade_absent_do_not_infer,medium_source_verified_closed,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,consider_or_suggest,T30,Substance use comorbidity,D08,Comorbidity and special populations,core,"Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use).",ungraded_or_grade_not_extracted_do_not_infer,"Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders as well as a range of neurological and systemic medical conditions (Cardinal and Bullmore, 2011; Freudenreich et al., 2009). The differentiation of schizophrenia from substanceinduced psychotic disorders may be particularly difficult and should be based on a careful review of the temporal relationship between drug taking and the emergence and persistence of psychotic symptoms (see Section 2. Comorbid substance use).",needs_manual_read,too_long_probable_rationale,too_long_probable_rationale,consider_or_suggest,T30,Substance use comorbidity,D08,Comorbidity and special populations,text override: substance use,1.00,"This document is more than five years old and is provided for reference use only. Since the onset of psychotic symptoms is often preceded by a prolonged period of disturbance of cognition, affect and behaviour, the importance of a thorough exploration of the person’s developmental history and premorbid personality cannot be overestimated. Among the presenting symptoms, those of particular importance for the diagnosis include persistent delusions and hallucinations, incongruent or blunted affect, and interruptions in the train of thought. Characteristic ‘first-rank’ symptoms (thought insertion, withdrawal or broadcasting, hallucinatory voices commenting on the person’s behaviour and passivity experiences) may be present, but are not pathognomonic for schizophrenia. Depressive symptoms and anxiety are common. In differential diagnosis, one should consider other primary psychotic disorders "
REC-0178,5,09a4fcf38217,2016,Treatment of adult patients with schizophrenia and complex mental health needs - A national clinical guideline,2337,103,Bilag 7: Beskrivelse af anbefalingernes,recommendation_section_normative,moderate,supported_employment_education,Supported employment / education / vocational rehabilitation,Functional recovery / rehabilitation,peripheral,supported_employment_education,against_or_do_not,,"God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage.",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/05_09a4fcf38217_2016_treatment-of-adult-patients-with-schizophrenia-and-complex-mental-health-needs---a-national-clinical-guideline.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/09a4fcf38217_2016_denmark-nkr-skizofreni.pdf,G05_2016_09a4fc,"God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage.",included_curated,no_explicit_grade_in_extracted_text,low,against_or_do_not,against,D07,Functional rehabilitation and participation,T29,"Supported employment, education and vocational rehabilitation",supportive,mapped from extractor topic,,,,,,,,included_curated,no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,against_or_do_not,not_applicable,"Supported employment, education and vocational rehabilitation",not_applicable,grade_not_extracted,,,against_or_do_not,"Supported employment, education and vocational rehabilitation",included_curated,,,no,against_or_do_not,T29,"Supported employment, education and vocational rehabilitation",D07,Functional rehabilitation and participation,supportive,"God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage.",2337,103,,grade_not_extracted,,,,,not_in_high_or_medium_queue,,against_or_do_not,T29,"Supported employment, education and vocational rehabilitation",D07,Functional rehabilitation and participation,supportive,"God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage.",grade_not_extracted,"God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage.",needs_manual_read,no_direct_clinical_action_detected,,against_or_do_not,T29,"Supported employment, education and vocational rehabilitation",D07,Functional rehabilitation and participation,mapped from extractor topic,1.00,"Imod: Det er ikke god praksis at… Det er ikke god praksis rutinemæssigt at… Det er god praksis at undlade at… Det er god praksis at undlade rutinemæssigt at… God praksis bygger på faglig konsensus blandt medlemmerne af arbejdsgruppen, der har udarbejdet den kliniske retningslinje. Anbefalingen kan være enten for eller imod interventionen. En anbefaling om god praksis anvendes, når der ikke foreligger relevant evidens. Derfor er denne type anbefaling svagere end de evidensbaserede anbefalinger, uanset om de er stærke eller svage. --- # Bilag 8: Søgebeskrivelse, inkl. flow"
REC-0179,6,7218def3039c,2017,Canadian Guidelines for the Assessment and Diagnosis of Patients with Schizophrenia Spectrum and Other Psychotic Disorders,184,4,Document,clinical_bullet,low,negative_symptoms,Negative symptoms,Symptoms and comorbidity,peripheral,negative_symptoms,unclear_normative,," A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/06_7218def3039c_2017_canadian-guidelines-for-the-assessment-and-diagnosis-of-patients-with-schizophrenia-spectrum-and-other-psychotic-disorders.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/7218def3039c_2017_canadian-guidelines-for-the-assessment-and-diagnosis-of-patients-with-schizophrenia-spectr.pdf,G06_2017_7218de,"A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.",included_curated,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,low,assess_monitor,assess_monitor,D08,Comorbidity and special populations,T32,Negative symptoms,supportive,text override: negative symptoms,,,,,,,"An initial comprehensive multidisciplinary assessment (including an evaluation by a psychiatrist) comprised the following:  A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.  Risk of suicide and aggression.  A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",included_curated,low_extraction_confidence; no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,assess_monitor,not_applicable,Negative symptoms,not_applicable,grade_not_extracted,,,assess_monitor,Negative symptoms,included_curated,,,no,assess_monitor,T32,Negative symptoms,D08,Comorbidity and special populations,supportive,"A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.",184,4,,grade_not_extracted,source_verified_close_ungraded,verified_exact_or_ocr_normalized,1.000,grade_absent_do_not_infer,medium_source_verified_closed,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,assess_monitor,T32,Negative symptoms,D08,Comorbidity and special populations,supportive,"A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.",ungraded_or_grade_not_extracted_do_not_infer,"A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.",needs_manual_read,no_direct_clinical_action_detected,,assess_monitor,T32,Negative symptoms,D08,Comorbidity and special populations,text override: negative symptoms,1.00,"An initial comprehensive multidisciplinary assessment (including an evaluation by a psychiatrist) comprised the following:  A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.  Risk of suicide and aggression.  A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments."
REC-0180,6,7218def3039c,2017,Canadian Guidelines for the Assessment and Diagnosis of Patients with Schizophrenia Spectrum and Other Psychotic Disorders,186,4,Document,clinical_bullet,low,acute_agitation_rapid_tranquillisation,Agitation / rapid tranquillisation / immediate risk,Acute care and crisis,core,acute_agitation_rapid_tranquillisation; maintenance_relapse_prevention; assessment_diagnosis_care_plan,unclear_normative,," Risk of suicide and aggression.  A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/markdown-rag/agree_core_19/single-md/06_7218def3039c_2017_canadian-guidelines-for-the-assessment-and-diagnosis-of-patients-with-schizophrenia-spectrum-and-other-psychotic-disorders.md,/Users/jaflomd/Mi unidad/Jaflo Lab/2-wip/protocolo-esquizofrenia-aguda-hvlh/paper-01-scoping-gpc-agree/analysis/data/fulltext/pdfs/7218def3039c_2017_canadian-guidelines-for-the-assessment-and-diagnosis-of-patients-with-schizophrenia-spectr.pdf,G06_2017_7218de,"Risk of suicide and aggression. A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",included_curated,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,low,assess_monitor,assess_monitor,D01,"Assessment, risk and shared decision-making",T02,"Risk assessment: suicide, aggression and immediate safety",core,text override: safety risk assessment,,,,,,," A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.  Risk of suicide and aggression.  A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments. <!-- page: 5 -->",included_curated,low_extraction_confidence; no_explicit_grade_in_extracted_text,low,not_source_verified_in_this_pass,no,,assess_monitor,not_applicable,"Risk assessment: suicide, aggression and immediate safety",not_applicable,grade_not_extracted,,,assess_monitor,"Risk assessment: suicide, aggression and immediate safety",included_curated,,,no,assess_monitor,T02,"Risk assessment: suicide, aggression and immediate safety",D01,"Assessment, risk and shared decision-making",core,"Risk of suicide and aggression. A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",186,4,,grade_not_extracted,source_verified_close_ungraded,verified_exact_or_ocr_normalized,1.000,grade_absent_do_not_infer,medium_source_verified_closed,Medium-priority row source-verified; grade absence retained as no-grade/no-inference.,assess_monitor,T02,"Risk assessment: suicide, aggression and immediate safety",D01,"Assessment, risk and shared decision-making",core,"Risk of suicide and aggression. A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",ungraded_or_grade_not_extracted_do_not_infer,"Risk of suicide and aggression. A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments.",needs_manual_read,no_direct_clinical_action_detected,,assess_monitor,T02,"Risk assessment: suicide, aggression and immediate safety",D01,"Assessment, risk and shared decision-making",text override: safety risk assessment,1.00," A full mental status examination with particular attention to symptoms of psychosis, negative symptoms, general psychopathology, insight, and competence.  Risk of suicide and aggression.  A psychiatric history including prior diagnoses and treatments, prior hospitalizations, and emergency room treatments. <!-- page: 5 -->"
